id,price,property_type,room_type,accommodates,bedrooms,beds,bathrooms_text,amenities,review_scores_rating,number_of_reviews,neighbourhood_cleansed,flag_bedrooms,flag_beds,flag_review_scores_rating,n_bathrooms,flag_n_bathrooms,d_wifi,d_air_conditioning,d_kitchen,d_heating,d_washer,d_elevator,d_tv,ln_price
1685582,708.0,Entire rental unit,Entire home/apt,2,0.0,1.0,1 bath,"[""paid washer \u2013 in building"", ""room-darkening shades"", ""portable air conditioning"", ""mini fridge"", ""fast wifi \u2013 87 mbps"", ""portable heater"", ""cleaning products"", ""courtyard view"", ""fire extinguisher"", ""luggage dropoff allowed"", ""dedicated workspace"", ""bidet"", ""extra pillows and blankets"", ""self check-in"", ""carbon monoxide alarm"", ""portable fans"", ""shampoo"", ""lockbox"", ""first aid kit"", ""bed linens"", ""essentials"", ""hangers"", ""laundromat nearby"", ""long term stays allowed"", ""paid parking lot off premises"", ""mosquito net"", ""smoke alarm"", ""hair dryer"", ""paid dryer \u2013 in building"", ""cleaning available during stay"", ""private entrance"", ""city skyline view"", ""hot water"", ""private patio or balcony"", ""hot water kettle""]",4.67,219,Sathon,0,0,0,1.0,0,1,1,0,0,1,0,0,6.56244409369372
1704776,930.0,Entire home,Entire home/apt,3,1.0,1.0,1 bath,"[""shampoo"", ""smoking allowed"", ""iron"", ""hangers"", ""tv with standard cable"", ""essentials"", ""dedicated workspace"", ""kitchen"", ""self check-in"", ""air conditioning"", ""cooking basics"", ""washer"", ""lockbox"", ""wifi"", ""dryer"", ""pets allowed"", ""hair dryer""]",4.76,18,Bang Kho laen,0,0,0,1.0,0,1,1,1,0,1,0,1,6.835184586147301
1823321,600.0,Private room in rental unit,Private room,2,1.0,1.0,1 bath,"[""tv with standard cable"", ""air conditioning"", ""heating"", ""washer"", ""elevator"", ""dryer"", ""wifi""]",4.83,0,Wang Thong Lang,0,0,1,1.0,0,1,1,0,1,1,1,1,6.396929655216146
1836007,909.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""microwave"", ""gym"", ""exterior security cameras on property"", ""fire extinguisher"", ""tv with standard cable"", ""private hot tub"", ""wifi"", ""air conditioning"", ""shampoo"", ""paid parking on premises"", ""elevator"", ""essentials"", ""hangers"", ""long term stays allowed"", ""shared pool"", ""smoke alarm"", ""washer"", ""hair dryer"", ""dishes and silverware"", ""iron"", ""dryer"", ""smoking allowed"", ""city skyline view"", ""hot water"", ""cooking basics"", ""private patio or balcony"", ""kitchen"", ""refrigerator""]",4.72,110,Bang Na,0,0,0,1.0,0,1,1,1,0,1,1,1,6.812345094177479
1862089,800.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""hangers"", ""cleaning products"", ""kitchen"", ""extra pillows and blankets"", ""bidet"", ""bed linens"", ""freezer"", ""fast wifi \u2013 351 mbps"", ""smoke alarm"", ""long term stays allowed"", ""paid washer \u2013 in building"", ""courtyard view"", ""dishes and silverware"", ""xiaomi induction stove"", ""drying rack for clothing"", ""carbon monoxide alarm"", ""ethernet connection"", ""hair dryer"", ""shampoo"", ""paid dryer \u2013 in building"", ""laundromat nearby"", ""first aid kit"", ""city skyline view"", ""portable heater"", ""refrigerator"", ""rice maker"", ""self check-in"", ""hot water kettle"", ""private entrance"", ""cooking basics"", ""dining table"", ""cleaning available during stay"", ""body soap"", ""room-darkening shades"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""portable fans"", ""private patio or balcony"", ""lockbox"", ""hot water"", ""microwave"", ""clothing storage: wardrobe"", ""portable air conditioning""]",4.6,463,Sathon,0,0,0,1.0,0,1,1,1,0,1,0,0,6.684611727667927
1862331,650.0,Entire rental unit,Entire home/apt,4,1.0,3.0,1 bath,"[""hangers"", ""ac - split type ductless system"", ""kitchen"", ""bidet"", ""bed linens"", ""freezer"", ""fast wifi \u2013 112 mbps"", ""long term stays allowed"", ""paid washer \u2013 in building"", ""dishes and silverware"", ""xiaomi induction stove"", ""drying rack for clothing"", ""elevator"", ""ethernet connection"", ""hair dryer"", ""shampoo"", ""paid dryer \u2013 in building"", ""laundromat nearby"", ""self check-in"", ""hot water kettle"", ""private entrance"", ""dining table"", ""cleaning available during stay"", ""54 inch hdtv with netflix"", ""single level home"", ""room-darkening shades"", ""luggage dropoff allowed"", ""portable fans"", ""lockbox"", ""refrigerator"", ""microwave"", ""hot water""]",4.72,312,Sathon,0,0,0,1.0,0,1,0,1,0,1,1,1,6.476972362889683
1920431,560.0,Private room in rental unit,Private room,2,1.0,1.0,1 bath,"[""dryer"", ""smoking allowed"", ""smoke alarm"", ""fire extinguisher"", ""free parking on premises"", ""air conditioning"", ""tv"", ""exterior security cameras on property"", ""wifi""]",1.0,1,Lat Krabang,0,0,0,1.0,0,1,1,0,0,0,0,1,6.327936783729195
1961981,380.0,Shared room in hostel,Shared room,1,1.0,1.0,1 shared bath,"[""shampoo"", ""body soap"", ""hangers"", ""fire extinguisher"", ""essentials"", ""luggage dropoff allowed"", ""self check-in"", ""air conditioning"", ""bidet"", ""extra pillows and blankets"", ""hot water"", ""shower gel"", ""drying rack for clothing"", ""bed linens"", ""building staff"", ""wifi""]",4.53,94,Sathon,0,0,0,1.0,0,1,1,0,0,0,0,0,5.940171252720432
1982413,775.0,Entire condo,Entire home/apt,2,1.0,2.0,1 bath,"[""iron"", ""hangers"", ""cleaning products"", ""free washer \u2013 in unit"", ""kitchen"", ""bed linens"", ""freezer"", ""wine glasses"", ""toaster"", ""smoke alarm"", ""paid parking on premises"", ""long term stays allowed"", ""conditioner"", ""dishes and silverware"", ""drying rack for clothing"", ""elevator"", ""carbon monoxide alarm"", ""wifi"", ""shampoo"", ""hair dryer"", ""32 inch hdtv with standard cable"", ""laundromat nearby"", ""refrigerator"", ""induction stove"", ""hot water kettle"", ""cooking basics"", ""dining table"", ""shared outdoor pool - open specific hours"", ""body soap"", ""fire extinguisher"", ""essentials"", ""host greets you"", ""clothing storage: closet"", ""hot water"", ""microwave"", ""portable air conditioning""]",4.79,488,Sathon,0,0,0,1.0,0,1,1,1,0,1,1,1,6.652863029353347
2070131,815.0,Entire rental unit,Entire home/apt,2,0.0,1.0,1 bath,"[""iron"", ""hangers"", ""free parking on premises"", ""kitchen"", ""dryer"", ""smoke alarm"", ""long term stays allowed"", ""dishes and silverware"", ""washer"", ""elevator"", ""shared pool"", ""wifi"", ""shampoo"", ""hair dryer"", ""tv with standard cable"", ""self check-in"", ""cooking basics"", ""gym"", ""essentials"", ""luggage dropoff allowed"", ""air conditioning"", ""lockbox"", ""hot water""]",4.49,82,Phra Khanong,0,0,0,1.0,0,1,1,1,0,1,1,1,6.703188113240863
2112940,862.0,Entire rental unit,Entire home/apt,2,0.0,1.0,1 bath,"[""shampoo"", ""smoking allowed"", ""gym"", ""tv with standard cable"", ""smoke alarm"", ""fire extinguisher"", ""essentials"", ""free parking on premises"", ""kitchen"", ""air conditioning"", ""heating"", ""washer"", ""elevator"", ""carbon monoxide alarm"", ""dryer"", ""pets allowed"", ""wifi""]",3.5,6,Suanluang,0,0,0,1.0,0,1,1,1,1,1,1,1,6.759255270663693
2166902,840.0,Entire condo,Entire home/apt,1,0.0,1.0,1 bath,"[""elevator"", ""city skyline view"", ""private patio or balcony"", ""smoke alarm"", ""kitchen"", ""wifi"", ""long term stays allowed"", ""luggage dropoff allowed"", ""hair dryer"", ""gym"", ""essentials"", ""hot water"", ""microwave"", ""shampoo"", ""dedicated workspace"", ""laundromat nearby"", ""window ac unit"", ""dishes and silverware"", ""hangers"", ""refrigerator"", ""cleaning products"", ""iron""]",4.76,129,Sathon,0,0,0,1.0,0,1,0,1,0,0,1,0,6.733401891837359
2234748,957.0,Entire rental unit,Entire home/apt,2,0.0,1.0,1 bath,"[""shampoo"", ""smoking allowed"", ""gym"", ""tv with standard cable"", ""smoke alarm"", ""fire extinguisher"", ""essentials"", ""free parking on premises"", ""kitchen"", ""air conditioning"", ""heating"", ""washer"", ""elevator"", ""carbon monoxide alarm"", ""dryer"", ""pets allowed"", ""wifi""]",4.17,12,Suanluang,0,0,0,1.0,0,1,1,1,1,1,1,1,6.863803391452954
2286703,779.0,Entire rental unit,Entire home/apt,1,1.0,1.0,1 bath,"[""paid washer \u2013 in building"", ""room-darkening shades"", ""portable air conditioning"", ""microwave"", ""mini fridge"", ""window guards"", ""ethernet connection"", ""portable heater"", ""cleaning products"", ""courtyard view"", ""fire extinguisher"", ""clothing storage: wardrobe"", ""luggage dropoff allowed"", ""dedicated workspace"", ""bidet"", ""extra pillows and blankets"", ""fast wifi \u2013 80 mbps"", ""self check-in"", ""carbon monoxide alarm"", ""portable fans"", ""shampoo"", ""xiaomi induction stove"", ""lockbox"", ""first aid kit"", ""body soap"", ""bed linens"", ""essentials"", ""hangers"", ""laundromat nearby"", ""long term stays allowed"", ""paid parking lot off premises"", ""smoke alarm"", ""hair dryer"", ""dishes and silverware"", ""dining table"", ""paid dryer \u2013 in building"", ""rice maker"", ""cleaning available during stay"", ""private entrance"", ""city skyline view"", ""hot water"", ""cooking basics"", ""kitchen"", ""hot water kettle""]",4.7,244,Sathon,0,0,0,1.0,0,1,1,1,0,1,0,0,6.658011045870748
2294502,792.0,Entire rental unit,Entire home/apt,2,0.0,1.0,1 bath,"[""hangers"", ""fast wifi \u2013 82 mbps"", ""free parking on premises"", ""extra pillows and blankets"", ""bed linens"", ""smoke alarm"", ""long term stays allowed"", ""paid washer \u2013 in building"", ""courtyard view"", ""carbon monoxide alarm"", ""hair dryer"", ""shampoo"", ""paid dryer \u2013 in building"", ""free street parking"", ""first aid kit"", ""city skyline view"", ""refrigerator"", ""self check-in"", ""private entrance"", ""cleaning available during stay"", ""single level home"", ""room-darkening shades"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""heating"", ""lockbox"", ""hot water"", ""portable air conditioning""]",4.69,198,Sathon,0,0,0,1.0,0,1,1,0,1,1,0,0,6.674561391814426
2297767,620.0,Entire condo,Entire home/apt,2,1.0,1.0,1 bath,"[""iron"", ""stove"", ""kitchen"", ""dryer"", ""dishes and silverware"", ""washer"", ""elevator"", ""shared pool"", ""tv"", ""wifi"", ""hair dryer"", ""cooking basics"", ""gym"", ""essentials"", ""backyard"", ""air conditioning"", ""refrigerator"", ""microwave"", ""hot water""]",4.81,32,Huai Khwang,0,0,0,1.0,0,1,1,1,0,1,1,1,6.429719478039138
2300491,799.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""gym"", ""central air conditioning"", ""hangers"", ""long term stays allowed"", ""essentials"", ""dedicated workspace"", ""mini fridge"", ""free parking on premises"", ""shared outdoor pool - rooftop"", ""clothing storage: closet"", ""32 inch tv"", ""elevator"", ""shower gel"", ""microwave"", ""bed linens"", ""wifi""]",4.61,110,Phra Khanong,0,0,0,1.0,0,1,1,0,0,0,1,1,6.683360945766275
2394858,698.0,Entire rental unit,Entire home/apt,2,0.0,1.0,1 bath,"[""hangers"", ""free parking on premises"", ""cleaning products"", ""fast wifi \u2013 85 mbps"", ""extra pillows and blankets"", ""bidet"", ""bed linens"", ""smoke alarm"", ""long term stays allowed"", ""paid washer \u2013 in building"", ""mini fridge"", ""courtyard view"", ""carbon monoxide alarm"", ""hair dryer"", ""shampoo"", ""paid dryer \u2013 in building"", ""laundromat nearby"", ""first aid kit"", ""free street parking"", ""city skyline view"", ""portable heater"", ""refrigerator"", ""self check-in"", ""private entrance"", ""cleaning available during stay"", ""body soap"", ""room-darkening shades"", ""fire extinguisher"", ""essentials"", ""mosquito net"", ""luggage dropoff allowed"", ""portable fans"", ""lockbox"", ""hot water"", ""portable air conditioning""]",4.54,173,Sathon,0,0,0,1.0,0,1,1,0,0,1,0,0,6.548219102762372
2401426,815.0,Entire rental unit,Entire home/apt,2,0.0,1.0,1 bath,"[""city skyline view"", ""fire extinguisher"", ""private patio or balcony"", ""paid washer \u2013 in building"", ""bed linens"", ""smoke alarm"", ""portable heater"", ""room-darkening shades"", ""long term stays allowed"", ""luggage dropoff allowed"", ""paid dryer \u2013 in building"", ""hair dryer"", ""courtyard view"", ""portable fans"", ""self check-in"", ""fast wifi \u2013 84 mbps"", ""mini fridge"", ""essentials"", ""private entrance"", ""hot water"", ""body soap"", ""bidet"", ""lockbox"", ""safe"", ""shampoo"", ""mosquito net"", ""hot water kettle"", ""dedicated workspace"", ""paid parking lot off premises"", ""cleaning available during stay"", ""carbon monoxide alarm"", ""laundromat nearby"", ""hangers"", ""portable air conditioning"", ""cleaning products"", ""extra pillows and blankets"", ""first aid kit""]",4.58,157,Sathon,0,0,0,1.0,0,1,1,0,0,1,0,0,6.703188113240863
2541148,995.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1.5 baths,"[""smart lock"", ""iron"", ""hangers"", ""kitchen"", ""shower gel"", ""bed linens"", ""smoke alarm"", ""long term stays allowed"", ""paid washer \u2013 in building"", ""dishes and silverware"", ""elevator"", ""ethernet connection"", ""wifi"", ""shampoo"", ""paid dryer \u2013 in building"", ""hair dryer"", ""first aid kit"", ""shared gym in building"", ""self check-in"", ""hdtv with standard cable"", ""fire extinguisher"", ""essentials"", ""luggage dropoff allowed"", ""air conditioning"", ""refrigerator"", ""hot water""]",4.58,12,Phra Khanong,0,0,0,1.5,0,1,1,1,0,1,1,1,6.902742737158593
2604242,950.0,Entire rental unit,Entire home/apt,2,0.0,1.0,1 bath,"[""iron"", ""hangers"", ""stove"", ""free parking on premises"", ""kitchen"", ""pool"", ""bed linens"", ""wine glasses"", ""toaster"", ""smoke alarm"", ""long term stays allowed"", ""conditioner"", ""dishes and silverware"", ""washer"", ""drying rack for clothing"", ""elevator"", ""wifi"", ""shampoo"", ""hair dryer"", ""tv with standard cable"", ""refrigerator"", ""self check-in"", ""hot water kettle"", ""cooking basics"", ""body soap"", ""pool view"", ""gym"", ""essentials"", ""dedicated workspace"", ""patio or balcony"", ""air conditioning"", ""clothing storage: closet"", ""lockbox"", ""hot water"", ""microwave""]",5.0,39,Bang Na,0,0,0,1.0,0,1,1,1,0,1,1,1,6.856461984594587
2604483,855.0,Entire condo,Entire home/apt,2,0.0,1.0,1 bath,"[""iron"", ""hangers"", ""stove"", ""free parking on premises"", ""kitchen"", ""pool"", ""dryer"", ""smoke alarm"", ""long term stays allowed"", ""coffee maker"", ""dishes and silverware"", ""washer"", ""elevator"", ""carbon monoxide alarm"", ""wifi"", ""shampoo"", ""hair dryer"", ""tv with standard cable"", ""self check-in"", ""cooking basics"", ""gym"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""patio or balcony"", ""air conditioning"", ""heating"", ""lockbox"", ""refrigerator"", ""microwave"", ""hot water""]",4.8,46,Bang Na,0,0,0,1.0,0,1,1,1,1,1,1,1,6.75110146893676
2716261,891.0,Entire condo,Entire home/apt,2,1.0,1.0,1 bath,"[""elevator"", ""shower gel"", ""fire extinguisher"", ""bed linens"", ""smoke alarm"", ""kitchen"", ""drying rack for clothing"", ""wifi"", ""long term stays allowed"", ""luggage dropoff allowed"", ""stove"", ""hair dryer"", ""air conditioning"", ""portable fans"", ""gym"", ""self check-in"", ""essentials"", ""patio or balcony"", ""hot water"", ""cooking basics"", ""microwave"", ""free washer \u2013 in unit"", ""lockbox"", ""single level home"", ""dedicated workspace"", ""shared outdoor pool - available all year, open specific hours"", ""carbon monoxide alarm"", ""lemon & thai herbs shampoo"", ""dishes and silverware"", ""hangers"", ""refrigerator"", ""free street parking"", ""extra pillows and blankets"", ""tv with standard cable"", ""iron""]",4.78,358,Sathon,0,0,0,1.0,0,1,1,1,0,1,1,1,6.792344427470809
2723621,750.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""shampoo"", ""iron"", ""hangers"", ""tv with standard cable"", ""essentials"", ""dedicated workspace"", ""self check-in"", ""air conditioning"", ""cooking basics"", ""washer"", ""lockbox"", ""hot water"", ""wifi"", ""dryer"", ""hair dryer""]",4.31,115,Sathon,0,0,0,1.0,0,1,1,0,0,1,0,1,6.620073206530356
2850076,504.0,Private room in condo,Private room,2,2.0,2.0,1 shared bath,"[""iron"", ""electric stove"", ""free parking on premises"", ""kitchen"", ""pool"", ""bed linens"", ""sun loungers"", ""long term stays allowed"", ""paid washer \u2013 in building"", ""drying rack for clothing"", ""elevator"", ""tv"", ""wifi"", ""shampoo"", ""private living room"", ""rice maker"", ""hot water kettle"", ""gym"", ""essentials"", ""luggage dropoff allowed"", ""air conditioning"", ""host greets you"", ""clothing storage: closet"", ""refrigerator"", ""coffee"", ""microwave"", ""housekeeping available 3 days a week"", ""hot water""]",4.33,3,Din Daeng,0,0,0,1.0,0,1,1,1,0,1,1,1,6.222576268071369
2945910,647.0,Room in boutique hotel,Private room,2,1.0,2.0,1 private bath,"[""hangers"", ""clothing storage"", ""free parking on premises"", ""ceiling fan"", ""shower gel"", ""bed linens"", ""dryer"", ""wine glasses"", ""long term stays allowed"", ""mini fridge"", ""dishes and silverware"", ""wifi"", ""shampoo"", ""hair dryer"", ""laundromat nearby"", ""tv with standard cable"", ""sound system"", ""self check-in"", ""hot water kettle"", ""dining table"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""air conditioning"", ""lockbox"", ""hot water"", ""exterior security cameras on property""]",4.68,41,Suanluang,0,0,0,1.0,0,1,1,0,0,0,0,1,6.472346294500901
2972032,550.0,Entire condo,Entire home/apt,3,1.0,2.0,1 bath,"[""hangers"", ""ac - split type ductless system"", ""free parking on premises"", ""cleaning products"", ""32 inch tv with chromecast"", ""free washer \u2013 in unit"", ""kitchen"", ""shower gel"", ""bed linens"", ""wine glasses"", ""smoke alarm"", ""long term stays allowed"", ""wifi \u2013 18 mbps"", ""dishes and silverware"", ""drying rack for clothing"", ""elevator"", ""hair dryer"", ""shampoo"", ""xiaomi (portable) induction stove"", ""laundromat nearby"", ""shared gym in building"", ""self check-in"", ""cooking basics"", ""dining table"", ""shared outdoor pool - open specific hours"", ""room-darkening shades"", ""fire extinguisher"", ""essentials"", ""mosquito net"", ""dedicated workspace"", ""sharp refrigerator"", ""portable fans"", ""clothing storage: closet"", ""private patio or balcony"", ""hot water"", ""lockbox"", ""microwave""]",4.92,13,Chatu Chak,0,0,0,1.0,0,1,0,1,0,1,1,1,6.309918278226516
2999242,967.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""smart lock"", ""iron"", ""hangers"", ""free parking on premises"", ""kitchen"", ""dryer"", ""smoke alarm"", ""courtyard view"", ""dishes and silverware"", ""washer"", ""elevator"", ""shared pool"", ""wifi"", ""shampoo"", ""hair dryer"", ""tv with standard cable"", ""city skyline view"", ""self check-in"", ""gym"", ""essentials"", ""air conditioning"", ""refrigerator"", ""hot water""]",4.66,44,Bang Khen,0,0,0,1.0,0,1,1,1,0,1,1,1,6.874198495453294
